author_name;book_id;role_name
Гаврилова А.;790304;автор
Макеев А.;405767;автор
Жуковский К.;1183020;автор
Оганян М.;1217040;автор
Кретов Ю.;746859;автор
Смилевска Л.;820374;ред
Ходжес Э.;815782;автор
Горький М.;900170;автор
Дмитриева Г.;963523;сост
Ирвинг В.;936822;автор
Храмов В.;1254990;автор
Рубальская Л.;1204577;автор
Нефедова Е.;933409;автор
Макеев А.;1250356;автор
Игнатьев К.;1247509;ред
Книстер.;1256454;автор
Пирожник С.;962892;автор
Гейман Н.;1075878;автор
Длугач Л.;790875;автор
Стил Д.;974577;автор
Надежкина Н.;1068163;сост
Блаватская Е.;994405;автор
Басовская Н.;1042285;автор
Франклин Ф.;344937;автор
Амфилохиева Е.;330065;автор
Выгодский М.;743108;автор
Станиславский К.;820879;автор
Шоу И.;1184184;автор
Попандопуло А.;1239200;автор
Перро Ш.;1051392;автор
Напп Д.;373666;автор
Емельянова Т.;358934;автор
Сумида Н.;1183307;автор
Март М.;791808;автор
Галли Д.;1090480;автор
Дэвид П.;790418;автор
Богомолов В.;816817;автор
Саакян А.;466164;автор
Крамер М.;345505;автор
Кошевар Д.;779056;автор
Боровская Э.;1213860;автор
Лоро Д.;731868;автор
Арментроут Дж.;1197933;автор
Кессельман В.;1001999;автор
Крошоу Э.;271527;автор
Харников А.;983307;автор
Мартова Л.;1063565;автор
Рязановский А.;1211346;автор
Образцов К.;1077865;автор
Верн Ж.;1166423;автор
Кинг С.;893000;автор
Удалова Н.;1256831;автор
Воронкова М.;314241;автор
Завойчиская М.;962490;автор
Быковская А.;409061;автор
Артасов И.;1065384;автор
Гребе К.;947417;автор
Сергеев А.;347217;автор
Левашова Е.;377410;ред
Ахманов М.;336107;автор
КопусовДолинин А.;1205415;автор
Цуканова Н.;1188930;автор
Мураками Х.;303800;автор
Роллинс Дж.;449199;автор
Чуковский К.;1243835;автор
Дашкова П.;846155;автор
Пинтосевич И.;728172;автор
Чуковский К.;833664;автор
Бодрийяр Ж.;1227158;автор
Добиаш К.;873311;автор
Зубкова О.;1213523;ред
Дэвид Э.;919748;автор
Шевелев К.;1053327;автор
Вайткене Л.;1234343;автор
Моэм С.;260917;автор
Данелия Г.;772166;автор
Брэдли А.;811546;автор
Деверо Дж.;713494;автор
Серова М.;1250695;автор
Чеснова И.;1018537;автор
Джеймс Э.;771910;автор
Крестьянова Н.;284862;автор
Маринина А.;686380;автор
Сподыряка В.;827667;автор
Фоменко А.;858892;автор
Новиковская О.;988567;автор
Серова М.;348170;автор
Путилин И.;1221744;автор
Рэмптон Г.;448343;автор
Покровская М.;534490;автор
Ильичева С.;747009;ред
Моруа А.;311795;автор
Корелли М.;1227157;автор
Нагорски Э.;1005654;автор
Жилинская А.;382857;ред
Кинг С.;1222422;автор
Райнер А.;338647;автор
Шадрин К.;820421;автор
Куровский В.;951124;автор
Успенский Э.;960439;автор
Савицкий Г.;1015436;автор
Шилова Ю.;338970;автор
Алексеев А.;1049984;автор
Редуле С.;815498;автор
Лонг Дж.;954294;автор
Розман Н.;737127;автор
Харпер Д.;1232061;автор
Марысаев Н.;414362;автор
Ртуть М.;1221378;автор
Матвеев С.;1015993;автор
Литвинова А.;733856;автор
Гаврилова А.;332092;автор
Паустовский К.;961862;автор
Баранов П.;997745;автор
Шнайдер Л.;1217732;автор
Лубенец С.;303022;автор
Вирт З.;1072876;автор
.;934743;худ
Прилепин З.;983047;автор
Чурилов Ю.;1214066;автор
Колесникова Е.;400587;автор
Болл Д.;1219869;автор
Донцова Д.;1220664;автор
Самусев Р.;1206784;автор
Уайльд О.;342047;автор
Макгэрри К.;994397;автор
Юровская Т.;454188;автор
Милн К.;943889;автор
Серова М.;390008;автор
Фролова Ж.;967363;автор
Дивов О.;713426;автор
Алабугина Ю.;854627;автор
Перельман Я.;947691;автор
Матиос К.;405766;автор
Панов А.;1070226;автор
Тамарченко Е.;992841;ред
Крапивин В.;1167863;автор
Шварц Т.;1077293;автор
Усачев А.;1073299;автор
Веллер М.;1221728;автор
Тихомирова Н.;1193935;ред
Жилинская А.;378694;ред
Кусакин И.;841545;автор
Мосс Э.;948498;автор
Тамоников А.;968207;автор
Горький М.;1026252;автор
Браун С.;337718;автор
Гусак Ю.;812205;автор
Цеханский С.;754877;автор
Джоансен А.;374847;автор
Тамоников А.;1250638;автор
Пак Х.;1176306;автор
Касаткина Ю.;380491;автор
Лавкрафт Г.;1198376;автор
Козлов С.;1008083;автор
Янушко Е.;382853;автор
Форест Э.;1248410;автор
Кузнецова Н.;1206129;отв-ред
Положенцева Д.;874691;автор
Проказов Б.;925538;автор
Гарднер Э.;757371;автор
Болушевский С.;491337;автор
Матвеев С.;889570;автор
Будянская Н.;1089779;автор
Зонис Ю.;752510;автор
Стругацкий А.;1175261;автор
Ликсо Н.;341236;автор
Одоевский В.;1208437;автор
Зигалова Е.;947225;автор
Ворожцова О.;298484;автор
Дэр Т.;886337;автор
Александрова Н.;1175429;автор
Серкин В.;955037;автор
Берн К.;1071069;автор
Старостина С.;518053;автор
Маршак С.;1005148;автор
Приставкин А.;1253670;автор
Донцова Д.;1240402;автор
Гитун Т.;785203;автор
Брашерс Э.;471963;автор
Маховская О.;706547;автор
Топоркова И.;243049;автор
Веллер М.;1235008;автор
Грейс А.;1255533;автор
Сапфир Я.;1191573;автор
Лернер Б.;831270;автор
Коламбус К.;756447;автор
Исаева В.;296333;сост
Терентьева И.;1088332;автор
Сапковский А.;856205;автор
Бессен Б.;354525;автор
Робертс Н.;1086349;автор
Ткаченко Н.;865935;автор
Зуев М.;1216259;автор
Рощина Н.;938014;автор
Борисова Г.;858189;ред
Линдсей Дж.;1008629;автор
Вильмонт Е.;1216436;автор
Вульф А.;889108;автор
Баруздин С.;1167879;автор
Васин Д.;1019335;автор
Елисеев А.;785203;автор
Парнякова М.;745273;ред
Муравьева И.;829373;автор
Смолл Б.;836402;автор
Джонс М.;845480;автор
Ливадный А.;406141;автор
Омеляненко В.;1258388;автор
Липина С.;900886;автор
Ликсо В.;977972;автор
Маловичко А.;831500;автор
Волченко Ю.;1180770;ред
.;915707;ред
Мур С.;1167136;автор
Ховард Л.;309579;автор
Кузнецова С.;1256784;автор
Волченко Ю.;359107;пер
Заходер Б.;341936;автор
Спаркс Н.;1067083;автор
Рубина Д.;354342;автор
Уайльд О.;1175158;автор
Дорошкевич О.;853392;автор
Ершов П.;1072718;автор
Гувер К.;1243325;автор
Бианки В.;1079586;автор
Шахов М.;689828;автор
Захарчук М.;1176332;автор
Кнаак Р.;1198829;автор
Карлтон Г.;362244;автор
Колина Е.;1232063;автор
Джураев Э.;776256;ред
Кинг С.;943649;автор
Волков А.;242344;автор
Усанов В.;1237898;ред
Крашенинникова Д.;779699;ред
Вагнер Я.;1230954;автор
Пелевин В.;1079225;автор
Эриксон С.;1169285;автор
Флеккер Л.;1207395;автор
Артемьева М.;782001;автор
